7.000000000000000666e-01,6.999999999999999683e-07
7.010000000000000675e-01,5.999999999999999728e-07
7.020000000000000684e-01,8.000000000000000697e-07
7.030000000000000693e-01,1.499999999999999826e-06
7.039999999999999591e-01,3.600000000000000261e-06
7.049999999999999600e-01,5.599999999999999747e-06
7.059999999999999609e-01,5.000000000000000409e-06
7.069999999999999618e-01,5.199999999999999341e-06
7.079999999999999627e-01,4.699999999999999893e-06
7.089999999999999636e-01,2.699999999999999984e-06
7.099999999999999645e-01,1.700000000000000029e-06
7.109999999999999654e-01,1.499999999999999826e-06
7.119999999999999662e-01,1.700000000000000029e-06
7.129999999999999671e-01,2.500000000000000205e-06
7.139999999999999680e-01,2.999999999999999652e-06
7.149999999999999689e-01,2.599999999999999671e-06
7.159999999999999698e-01,2.399999999999999891e-06
7.169999999999999707e-01,2.699999999999999984e-06
7.179999999999999716e-01,2.699999999999999984e-06
7.189999999999999725e-01,1.499999999999999826e-06
7.199999999999999734e-01,8.000000000000000697e-07
7.209999999999999742e-01,5.999999999999999728e-07
7.219999999999999751e-01,4.999999999999999774e-07
7.229999999999999760e-01,5.999999999999999728e-07
7.239999999999999769e-01,1.100000000000000056e-06
7.249999999999999778e-01,1.299999999999999835e-06
7.259999999999999787e-01,5.999999999999999728e-07
7.269999999999999796e-01,2.999999999999999864e-07
7.279999999999999805e-01,2.000000000000000174e-07
7.289999999999999813e-01,2.000000000000000174e-07
7.299999999999999822e-01,2.000000000000000174e-07
7.309999999999999831e-01,1.000000000000000087e-07
7.319999999999999840e-01,0.000000000000000000e+00
7.329999999999999849e-01,0.000000000000000000e+00
7.339999999999999858e-01,0.000000000000000000e+00
7.349999999999999867e-01,0.000000000000000000e+00
7.359999999999999876e-01,0.000000000000000000e+00
7.369999999999999885e-01,0.000000000000000000e+00
7.379999999999999893e-01,0.000000000000000000e+00
7.389999999999999902e-01,0.000000000000000000e+00
7.399999999999999911e-01,0.000000000000000000e+00
7.409999999999999920e-01,0.000000000000000000e+00
7.419999999999999929e-01,0.000000000000000000e+00
7.429999999999999938e-01,0.000000000000000000e+00
7.439999999999999947e-01,0.000000000000000000e+00
7.449999999999999956e-01,0.000000000000000000e+00
7.459999999999999964e-01,0.000000000000000000e+00
7.469999999999999973e-01,0.000000000000000000e+00
7.479999999999999982e-01,0.000000000000000000e+00
7.489999999999999991e-01,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00
